ball,over,runs,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,run_out,match_id,final_total_runs,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
5,4.5,1,2,Ajinkya Rahane,Liam Livingstone,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,35,5,3,74,Jaipur,Rajasthan Royals
4,4.4,0,2,Ajinkya Rahane,Liam Livingstone,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,35,5,3,74,Jaipur,Rajasthan Royals
3,4.3,0,2,Ajinkya Rahane,Liam Livingstone,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,35,5,3,74,Jaipur,Rajasthan Royals
2,4.2,1,2,Ajinkya Rahane,Liam Livingstone,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,34,5,3,75,Jaipur,Rajasthan Royals
1,12.1,4,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,33,5,3,79,Jaipur,Rajasthan Royals
6,11.6,4,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,36,5,3,83,Jaipur,Rajasthan Royals
5,11.5,2,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,34,5,3,85,Jaipur,Rajasthan Royals
4,11.4,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,33,5,3,86,Jaipur,Rajasthan Royals
3,11.3,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,1,1,33,5,3,86,Jaipur,Rajasthan Royals
2,11.2,2,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,31,5,3,88,Jaipur,Rajasthan Royals
1,11.1,2,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,29,5,3,90,Jaipur,Rajasthan Royals
6,10.6,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,48,5,3,91,Jaipur,Rajasthan Royals
5,10.5,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,48,5,3,91,Jaipur,Rajasthan Royals
4,10.4,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,47,5,3,92,Jaipur,Rajasthan Royals
3,10.3,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,47,5,3,92,Jaipur,Rajasthan Royals
2,10.2,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,46,5,3,92,Jaipur,Rajasthan Royals
2,10.2,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,46,5,3,93,Jaipur,Rajasthan Royals
1,10.1,6,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,39,5,3,99,Jaipur,Rajasthan Royals
1,10.1,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,39,5,3,100,Jaipur,Rajasthan Royals
6,9.6,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,44,5,3,101,Jaipur,Rajasthan Royals
5,9.5,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,44,5,3,101,Jaipur,Rajasthan Royals
4,9.4,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,44,5,3,101,Jaipur,Rajasthan Royals
3,9.3,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,44,5,3,101,Jaipur,Rajasthan Royals
2,9.2,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,44,5,3,101,Jaipur,Rajasthan Royals
1,9.1,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,1,0,44,5,3,101,Jaipur,Rajasthan Royals
6,8.6,2,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,58,5,3,103,Jaipur,Rajasthan Royals
5,8.5,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,58,5,3,103,Jaipur,Rajasthan Royals
4,8.4,0,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,58,5,3,103,Jaipur,Rajasthan Royals
3,8.3,1,2,Liam Livingstone,Ajinkya Rahane,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,0,57,5,3,104,Jaipur,Rajasthan Royals
1,16.1,4,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,48,5,3,108,Jaipur,Rajasthan Royals
6,15.6,0,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,58,5,3,108,Jaipur,Rajasthan Royals
5,15.5,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,56,5,3,110,Jaipur,Rajasthan Royals
4,15.4,0,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,56,5,3,110,Jaipur,Rajasthan Royals
3,15.3,0,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,56,5,3,110,Jaipur,Rajasthan Royals
2,15.2,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,54,5,3,111,Jaipur,Rajasthan Royals
2,15.2,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,54,5,3,112,Jaipur,Rajasthan Royals
1,15.1,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,53,5,3,113,Jaipur,Rajasthan Royals
6,14.6,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,53,5,3,114,Jaipur,Rajasthan Royals
5,14.5,4,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,49,5,3,118,Jaipur,Rajasthan Royals
4,14.4,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,48,5,3,119,Jaipur,Rajasthan Royals
3,14.3,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,46,5,3,121,Jaipur,Rajasthan Royals
2,14.2,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,44,5,3,123,Jaipur,Rajasthan Royals
1,14.1,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,42,5,3,125,Jaipur,Rajasthan Royals
6,13.6,0,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,46,5,3,125,Jaipur,Rajasthan Royals
5,13.5,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,45,5,3,126,Jaipur,Rajasthan Royals
4,13.4,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,43,5,3,128,Jaipur,Rajasthan Royals
3,13.3,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,42,5,3,129,Jaipur,Rajasthan Royals
2,13.2,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,41,5,3,130,Jaipur,Rajasthan Royals
1,13.1,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,40,5,3,131,Jaipur,Rajasthan Royals
6,12.6,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,45,5,3,133,Jaipur,Rajasthan Royals
5,12.5,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,44,5,3,134,Jaipur,Rajasthan Royals
4,12.4,1,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,43,5,3,135,Jaipur,Rajasthan Royals
3,12.3,2,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,41,5,3,137,Jaipur,Rajasthan Royals
2,12.2,4,2,Sanju Samson,Steven Smith,Siddarth Kaul,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,2,37,5,3,141,Jaipur,Rajasthan Royals
1,19.1,4,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,37,5,3,145,Jaipur,Rajasthan Royals
6,18.6,0,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,43,5,3,145,Jaipur,Rajasthan Royals
5,18.5,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,42,5,3,146,Jaipur,Rajasthan Royals
4,18.4,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,41,5,3,147,Jaipur,Rajasthan Royals
3,18.3,0,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,41,5,3,147,Jaipur,Rajasthan Royals
2,18.2,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,40,5,3,148,Jaipur,Rajasthan Royals
1,18.1,2,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,38,5,3,150,Jaipur,Rajasthan Royals
6,17.6,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,51,5,3,151,Jaipur,Rajasthan Royals
5,17.5,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,50,5,3,152,Jaipur,Rajasthan Royals
4,17.4,0,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,50,5,3,152,Jaipur,Rajasthan Royals
3,17.3,0,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,50,5,3,152,Jaipur,Rajasthan Royals
2,17.2,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,49,5,3,153,Jaipur,Rajasthan Royals
1,17.1,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,48,5,3,154,Jaipur,Rajasthan Royals
6,16.6,0,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,1,1,59,5,3,154,Jaipur,Rajasthan Royals
5,16.5,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,58,5,3,155,Jaipur,Rajasthan Royals
4,16.4,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,57,5,3,156,Jaipur,Rajasthan Royals
3,16.3,4,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,53,5,3,160,Jaipur,Rajasthan Royals
2,16.2,1,2,Sanju Samson,Steven Smith,Khaleel Ahmed,Rajasthan Royals,Sunrisers Hyderabad,No,1178420,161,0,1,52,5,3,161,Jaipur,Rajasthan Royals
1,4.1,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,31,4,2,1,Kolkata,Kolkata Knight Riders
6,3.6,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,30,4,2,2,Kolkata,Kolkata Knight Riders
5,3.5,4,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,26,4,2,6,Kolkata,Kolkata Knight Riders
4,3.4,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,25,4,2,7,Kolkata,Kolkata Knight Riders
3,3.3,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,24,4,2,8,Kolkata,Kolkata Knight Riders
2,3.2,4,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,20,4,2,12,Kolkata,Kolkata Knight Riders
1,3.1,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,19,4,2,13,Kolkata,Kolkata Knight Riders
6,2.6,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,18,4,2,14,Kolkata,Kolkata Knight Riders
5,2.5,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,18,4,2,14,Kolkata,Kolkata Knight Riders
4,2.4,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,18,4,2,14,Kolkata,Kolkata Knight Riders
3,2.3,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,17,4,2,15,Kolkata,Kolkata Knight Riders
2,2.2,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,17,4,2,15,Kolkata,Kolkata Knight Riders
1,2.1,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,16,4,2,16,Kolkata,Kolkata Knight Riders
6,1.6,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,15,4,2,17,Kolkata,Kolkata Knight Riders
5,1.5,1,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
4,1.4,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
3,1.3,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
2,1.2,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
1,1.1,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
6,0.6,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
5,0.5,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,14,4,2,18,Kolkata,Kolkata Knight Riders
4,0.4,6,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,8,4,2,24,Kolkata,Kolkata Knight Riders
3,0.3,0,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,8,4,2,24,Kolkata,Kolkata Knight Riders
2,0.2,4,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,4,4,2,28,Kolkata,Kolkata Knight Riders
1,0.1,4,1,Shubman Gill,Chris Lynn,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,0,4,2,32,Kolkata,Kolkata Knight Riders
2,8.2,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,57,4,2,33,Kolkata,Kolkata Knight Riders
1,8.1,0,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,57,4,2,33,Kolkata,Kolkata Knight Riders
6,7.6,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,59,4,2,34,Kolkata,Kolkata Knight Riders
5,7.5,0,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,59,4,2,34,Kolkata,Kolkata Knight Riders
4,7.4,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,58,4,2,35,Kolkata,Kolkata Knight Riders
3,7.3,6,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,52,4,2,41,Kolkata,Kolkata Knight Riders
2,7.2,4,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,48,4,2,45,Kolkata,Kolkata Knight Riders
1,7.1,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,47,4,2,46,Kolkata,Kolkata Knight Riders
6,6.6,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,48,4,2,47,Kolkata,Kolkata Knight Riders
5,6.5,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,47,4,2,48,Kolkata,Kolkata Knight Riders
4,6.4,6,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,41,4,2,54,Kolkata,Kolkata Knight Riders
3,6.3,4,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,37,4,2,58,Kolkata,Kolkata Knight Riders
2,6.2,0,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,37,4,2,58,Kolkata,Kolkata Knight Riders
1,6.1,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,36,4,2,59,Kolkata,Kolkata Knight Riders
6,5.6,4,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,46,4,2,63,Kolkata,Kolkata Knight Riders
5,5.5,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,45,4,2,64,Kolkata,Kolkata Knight Riders
4,5.4,4,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,41,4,2,68,Kolkata,Kolkata Knight Riders
3,5.3,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,40,4,2,69,Kolkata,Kolkata Knight Riders
2,5.2,0,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,40,4,2,69,Kolkata,Kolkata Knight Riders
1,5.1,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,39,4,2,70,Kolkata,Kolkata Knight Riders
6,4.6,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,38,4,2,71,Kolkata,Kolkata Knight Riders
5,4.5,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,37,4,2,72,Kolkata,Kolkata Knight Riders
4,4.4,0,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,37,4,2,72,Kolkata,Kolkata Knight Riders
3,4.3,4,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,33,4,2,76,Kolkata,Kolkata Knight Riders
2,4.2,1,1,Shubman Gill,Chris Lynn,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,32,4,2,77,Kolkata,Kolkata Knight Riders
3,12.3,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,57,4,2,77,Kolkata,Kolkata Knight Riders
2,12.2,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,56,4,2,78,Kolkata,Kolkata Knight Riders
1,12.1,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,56,4,2,78,Kolkata,Kolkata Knight Riders
6,11.6,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,68,4,2,79,Kolkata,Kolkata Knight Riders
5,11.5,6,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,62,4,2,85,Kolkata,Kolkata Knight Riders
4,11.4,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,61,4,2,86,Kolkata,Kolkata Knight Riders
3,11.3,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,61,4,2,86,Kolkata,Kolkata Knight Riders
2,11.2,4,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,57,4,2,90,Kolkata,Kolkata Knight Riders
1,11.1,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,56,4,2,91,Kolkata,Kolkata Knight Riders
6,10.6,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,66,4,2,92,Kolkata,Kolkata Knight Riders
5,10.5,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,65,4,2,93,Kolkata,Kolkata Knight Riders
4,10.4,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,65,4,2,93,Kolkata,Kolkata Knight Riders
3,10.3,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,64,4,2,94,Kolkata,Kolkata Knight Riders
2,10.2,2,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,62,4,2,96,Kolkata,Kolkata Knight Riders
1,10.1,4,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,58,4,2,100,Kolkata,Kolkata Knight Riders
6,9.6,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,66,4,2,100,Kolkata,Kolkata Knight Riders
5,9.5,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,66,4,2,100,Kolkata,Kolkata Knight Riders
4,9.4,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,1,65,4,2,101,Kolkata,Kolkata Knight Riders
3,9.3,0,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,1,0,65,4,2,101,Kolkata,Kolkata Knight Riders
2,9.2,1,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,64,4,2,102,Kolkata,Kolkata Knight Riders
1,9.1,6,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,58,4,2,108,Kolkata,Kolkata Knight Riders
6,8.6,4,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,66,4,2,112,Kolkata,Kolkata Knight Riders
5,8.5,3,1,Chris Lynn,Shubman Gill,Barinder Sran,Mumbai Indians,Kolkata Knight Riders,No,1178422,232,0,0,63,4,2,115,Kolkata,Kolkata Knight Riders
