ball,over,runs,innings,batsman,nonstriker_batsman,bowler,batting_team,bowling_team,run_out,match_id,final_total,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
5,1.5,2,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,11,3,7,23,Mohali,Kings XI Punjab
4,1.4,1,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,10,3,7,24,Mohali,Kings XI Punjab
3,1.3,6,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,4,3,7,30,Mohali,Kings XI Punjab
2,1.2,0,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,4,3,7,30,Mohali,Kings XI Punjab
1,1.1,0,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,4,3,7,30,Mohali,Kings XI Punjab
6,0.6,1,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,3,3,7,31,Mohali,Kings XI Punjab
5,0.5,1,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,2,3,7,32,Mohali,Kings XI Punjab
4,0.4,1,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,1,3,7,33,Mohali,Kings XI Punjab
3,0.3,0,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,1,3,7,33,Mohali,Kings XI Punjab
2,0.2,0,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,1,3,7,33,Mohali,Kings XI Punjab
1,0.1,1,2,Rahul Tripathi,Jos Buttler,Arshdeep Singh,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,0,3,7,34,Mohali,Kings XI Punjab
4,7.4,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,53,3,7,35,Mohali,Kings XI Punjab
3,7.3,3,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,50,3,7,38,Mohali,Kings XI Punjab
2,7.2,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,49,3,7,39,Mohali,Kings XI Punjab
1,7.1,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,48,3,7,40,Mohali,Kings XI Punjab
6,6.6,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,58,3,7,41,Mohali,Kings XI Punjab
5,6.5,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,57,3,7,42,Mohali,Kings XI Punjab
4,6.4,4,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,53,3,7,46,Mohali,Kings XI Punjab
3,6.3,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,52,3,7,47,Mohali,Kings XI Punjab
2,6.2,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,51,3,7,48,Mohali,Kings XI Punjab
1,6.1,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,50,3,7,49,Mohali,Kings XI Punjab
6,5.6,0,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,54,3,7,49,Mohali,Kings XI Punjab
5,5.5,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,53,3,7,50,Mohali,Kings XI Punjab
4,5.4,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,52,3,7,51,Mohali,Kings XI Punjab
3,5.3,0,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,52,3,7,51,Mohali,Kings XI Punjab
2,5.2,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,51,3,7,52,Mohali,Kings XI Punjab
1,5.1,0,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,51,3,7,52,Mohali,Kings XI Punjab
6,4.6,4,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,47,3,7,56,Mohali,Kings XI Punjab
5,4.5,2,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,45,3,7,58,Mohali,Kings XI Punjab
4,4.4,4,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,41,3,7,62,Mohali,Kings XI Punjab
3,4.3,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,39,3,7,63,Mohali,Kings XI Punjab
3,4.3,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,39,3,7,64,Mohali,Kings XI Punjab
2,4.2,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,38,3,7,65,Mohali,Kings XI Punjab
1,4.1,0,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,0,38,3,7,65,Mohali,Kings XI Punjab
6,3.6,1,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,34,3,7,66,Mohali,Kings XI Punjab
6,3.6,3,2,Jos Buttler,Rahul Tripathi,Mujeeb Ur Rahman,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,34,3,7,69,Mohali,Kings XI Punjab
5,11.5,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,43,3,7,70,Mohali,Kings XI Punjab
4,11.4,0,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,0,43,3,7,70,Mohali,Kings XI Punjab
3,11.3,2,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,41,3,7,72,Mohali,Kings XI Punjab
2,11.2,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,40,3,7,73,Mohali,Kings XI Punjab
1,11.1,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,39,3,7,74,Mohali,Kings XI Punjab
6,10.6,0,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,42,3,7,74,Mohali,Kings XI Punjab
5,10.5,0,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,42,3,7,74,Mohali,Kings XI Punjab
4,10.4,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,41,3,7,75,Mohali,Kings XI Punjab
3,10.3,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,40,3,7,76,Mohali,Kings XI Punjab
2,10.2,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,39,3,7,77,Mohali,Kings XI Punjab
1,10.1,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,0,38,3,7,78,Mohali,Kings XI Punjab
6,9.6,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,50,3,7,79,Mohali,Kings XI Punjab
5,9.5,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,49,3,7,80,Mohali,Kings XI Punjab
4,9.4,0,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,49,3,7,80,Mohali,Kings XI Punjab
3,9.3,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,48,3,7,81,Mohali,Kings XI Punjab
2,9.2,0,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,48,3,7,81,Mohali,Kings XI Punjab
1,9.1,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,47,3,7,82,Mohali,Kings XI Punjab
6,8.6,0,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,57,3,7,82,Mohali,Kings XI Punjab
5,8.5,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,56,3,7,83,Mohali,Kings XI Punjab
4,8.4,4,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,52,3,7,87,Mohali,Kings XI Punjab
3,8.3,4,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,48,3,7,91,Mohali,Kings XI Punjab
2,8.2,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,47,3,7,92,Mohali,Kings XI Punjab
1,8.1,2,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,45,3,7,94,Mohali,Kings XI Punjab
6,7.6,3,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,55,3,7,97,Mohali,Kings XI Punjab
5,7.5,1,2,Sanju Samson,Rahul Tripathi,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,54,3,7,98,Mohali,Kings XI Punjab
5,15.5,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,37,3,7,99,Mohali,Kings XI Punjab
4,15.4,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,36,3,7,100,Mohali,Kings XI Punjab
3,15.3,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,35,3,7,100,Mohali,Kings XI Punjab
3,15.3,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,35,3,7,101,Mohali,Kings XI Punjab
2,15.2,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,34,3,7,102,Mohali,Kings XI Punjab
1,15.1,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,33,3,7,103,Mohali,Kings XI Punjab
6,14.6,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,35,3,7,105,Mohali,Kings XI Punjab
5,14.5,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,35,3,7,105,Mohali,Kings XI Punjab
4,14.4,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,34,3,7,106,Mohali,Kings XI Punjab
3,14.3,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,33,3,7,107,Mohali,Kings XI Punjab
2,14.2,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,32,3,7,108,Mohali,Kings XI Punjab
1,14.1,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,32,3,7,108,Mohali,Kings XI Punjab
6,13.6,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,42,3,7,110,Mohali,Kings XI Punjab
5,13.5,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,41,3,7,111,Mohali,Kings XI Punjab
4,13.4,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,40,3,7,112,Mohali,Kings XI Punjab
3,13.3,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,38,3,7,114,Mohali,Kings XI Punjab
2,13.2,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,37,3,7,115,Mohali,Kings XI Punjab
1,13.1,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,36,3,7,116,Mohali,Kings XI Punjab
6,12.6,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,45,3,7,117,Mohali,Kings XI Punjab
5,12.5,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,44,3,7,118,Mohali,Kings XI Punjab
4,12.4,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,44,3,7,118,Mohali,Kings XI Punjab
3,12.3,4,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,40,3,7,122,Mohali,Kings XI Punjab
2,12.2,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,39,3,7,123,Mohali,Kings XI Punjab
1,12.1,4,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,35,3,7,127,Mohali,Kings XI Punjab
6,11.6,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,1,44,3,7,127,Mohali,Kings XI Punjab
5,19.5,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,5,47,3,7,129,Mohali,Kings XI Punjab
4,19.4,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,5,45,3,7,131,Mohali,Kings XI Punjab
3,19.3,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,5,43,3,7,133,Mohali,Kings XI Punjab
2,19.2,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,5,43,3,7,133,Mohali,Kings XI Punjab
1,19.1,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,4,43,3,7,133,Mohali,Kings XI Punjab
6,18.6,6,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,4,45,3,7,139,Mohali,Kings XI Punjab
5,18.5,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,4,45,3,7,139,Mohali,Kings XI Punjab
4,18.4,6,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,4,39,3,7,145,Mohali,Kings XI Punjab
3,18.3,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,3,39,3,7,145,Mohali,Kings XI Punjab
2,18.2,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,37,3,7,147,Mohali,Kings XI Punjab
1,18.1,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,37,3,7,147,Mohali,Kings XI Punjab
6,17.6,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,47,3,7,148,Mohali,Kings XI Punjab
5,17.5,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,46,3,7,149,Mohali,Kings XI Punjab
4,17.4,6,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,40,3,7,155,Mohali,Kings XI Punjab
3,17.3,4,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,36,3,7,159,Mohali,Kings XI Punjab
2,17.2,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,35,3,7,160,Mohali,Kings XI Punjab
1,17.1,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,2,35,3,7,160,Mohali,Kings XI Punjab
6,16.6,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,39,3,7,161,Mohali,Kings XI Punjab
5,16.5,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,39,3,7,161,Mohali,Kings XI Punjab
4,16.4,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,3,38,3,7,162,Mohali,Kings XI Punjab
3,16.3,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,2,37,3,7,162,Mohali,Kings XI Punjab
3,16.3,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,2,37,3,7,163,Mohali,Kings XI Punjab
2,16.2,1,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,2,36,3,7,164,Mohali,Kings XI Punjab
1,16.1,2,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,2,34,3,7,166,Mohali,Kings XI Punjab
6,15.6,0,2,Rahul Tripathi,Ajinkya Rahane,Ravichandran Ashwin,Rajasthan Royals,Kings XI Punjab,No,1178407,170,1,1,38,3,7,166,Mohali,Kings XI Punjab
6,19.6,4,2,Stuart Binny,Jaydev Unadkat,Mohammed Shami,Rajasthan Royals,Kings XI Punjab,No,1178407,170,0,5,49,3,7,170,Mohali,Kings XI Punjab
1,4.1,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,32,3,2,0,Jaipur,Rajasthan Royals
6,3.6,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,32,3,2,0,Jaipur,Rajasthan Royals
5,3.5,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,31,3,2,1,Jaipur,Rajasthan Royals
4,3.4,6,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,25,3,2,7,Jaipur,Rajasthan Royals
3,3.3,4,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,21,3,2,11,Jaipur,Rajasthan Royals
2,3.2,4,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,17,3,2,15,Jaipur,Rajasthan Royals
1,3.1,4,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,13,3,2,19,Jaipur,Rajasthan Royals
6,2.6,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,12,3,2,20,Jaipur,Rajasthan Royals
5,2.5,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,12,3,2,20,Jaipur,Rajasthan Royals
4,2.4,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,11,3,2,21,Jaipur,Rajasthan Royals
3,2.3,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,1,0,11,3,2,21,Jaipur,Rajasthan Royals
2,2.2,4,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,7,3,2,25,Jaipur,Rajasthan Royals
1,2.1,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,6,3,2,26,Jaipur,Rajasthan Royals
6,1.6,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,6,3,2,26,Jaipur,Rajasthan Royals
5,1.5,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,5,3,2,27,Jaipur,Rajasthan Royals
4,1.4,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,4,3,2,28,Jaipur,Rajasthan Royals
3,1.3,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,4,3,2,28,Jaipur,Rajasthan Royals
2,1.2,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,3,3,2,29,Jaipur,Rajasthan Royals
1,1.1,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,3,3,2,29,Jaipur,Rajasthan Royals
6,0.6,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,3,3,2,29,Jaipur,Rajasthan Royals
5,0.5,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,3,3,2,29,Jaipur,Rajasthan Royals
4,0.4,1,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,2,3,2,30,Jaipur,Rajasthan Royals
3,0.3,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,2,3,2,30,Jaipur,Rajasthan Royals
2,0.2,2,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,0,3,2,32,Jaipur,Rajasthan Royals
1,0.1,0,1,Quinton de Kock,Rohit Sharma,Stuart Binny,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,0,3,2,32,Jaipur,Rajasthan Royals
1,8.1,0,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,0,49,3,2,32,Jaipur,Rajasthan Royals
6,7.6,4,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,52,3,2,36,Jaipur,Rajasthan Royals
5,7.5,1,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,51,3,2,37,Jaipur,Rajasthan Royals
4,7.4,2,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,49,3,2,39,Jaipur,Rajasthan Royals
3,7.3,1,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,48,3,2,40,Jaipur,Rajasthan Royals
2,7.2,0,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,48,3,2,40,Jaipur,Rajasthan Royals
1,7.1,1,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,47,3,2,41,Jaipur,Rajasthan Royals
6,6.6,1,1,Quinton de Kock,Suryakumar Yadav,Jofra Archer,Rajasthan Royals,Mumbai Indians,No,1178411,161,0,1,49,3,2,42,Jaipur,Rajasthan Royals
