,ball,over,runs,isBoundary,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,matchWicket,run_out,match_id
17,2,17,0,FALSE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,N Rana c Pollard b Malinga 26 (24m 13b 0x4 3x6) SR: 200.00,No,1178431
18,1,17,6,TRUE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
19,6,16,6,TRUE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
20,5,16,0,FALSE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
21,4,16,1,FALSE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
22,3,16,1,FALSE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
23,2,16,1,FALSE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
24,1,16,0,FALSE,1,Nitish Rana,Robin Uthappa,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
0,6,19,0,FALSE,1,Robin Uthappa,Rinku Singh,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,RK Singh c HH Pandya b Bumrah 4 (17m 6b 0x4 0x6) SR: 66.66,No,1178431
1,5,19,0,FALSE,1,Robin Uthappa,Rinku Singh,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,RV Uthappa c Sharma b Bumrah 40 (71m 47b 1x4 3x6) SR: 85.10,No,1178431
2,4,19,1,FALSE,1,Robin Uthappa,Rinku Singh,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
3,3,19,1,FALSE,1,Robin Uthappa,Rinku Singh,Jasprit Bumrah,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
0,5,3,4,TRUE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
1,4,3,6,TRUE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
2,3,3,6,TRUE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
3,2,3,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
4,1,3,4,TRUE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
5,6,2,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
6,5,2,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
7,4,2,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
8,3,2,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
9,2,2,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
10,1,2,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
11,1,2,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
12,6,1,2,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
13,5,1,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
14,4,1,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
15,4,1,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
16,3,1,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
17,2,1,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
18,1,1,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
19,6,0,1,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
20,5,0,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
21,4,0,2,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
22,3,0,6,TRUE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
23,2,0,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
24,1,0,0,FALSE,2,Quinton de Kock,Rohit Sharma,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
0,6,7,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
1,5,7,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
2,4,7,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
3,3,7,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
4,2,7,4,TRUE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
5,1,7,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
6,6,6,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
7,5,6,4,TRUE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
8,4,6,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
9,3,6,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
10,2,6,4,TRUE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
11,1,6,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,Q de Kock c &dagger;Karthik b Prasidh Krishna 30 (33m 23b 1x4 3x6) SR: 130.43,No,1178431
12,6,5,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
13,5,5,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
14,4,5,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
15,3,5,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
16,2,5,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
17,1,5,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
18,6,4,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
19,5,4,4,TRUE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
20,4,4,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
21,3,4,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
22,2,4,1,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
23,1,4,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
24,6,3,0,FALSE,2,Quinton de Kock,Rohit Sharma,Andre Russell,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
0,6,11,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
1,5,11,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
2,4,11,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
3,3,11,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
4,2,11,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
5,1,11,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
6,6,10,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
7,6,10,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
8,5,10,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
9,4,10,4,TRUE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
10,3,10,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
11,2,10,4,TRUE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
12,1,10,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
13,6,9,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
14,5,9,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
15,4,9,4,TRUE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
16,3,9,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
17,2,9,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
18,1,9,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
19,6,8,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
20,5,8,4,TRUE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
21,4,8,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
22,3,8,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
23,2,8,0,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
24,1,8,1,FALSE,2,Suryakumar Yadav,Rohit Sharma,Prasidh Krishna,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
0,1,16,6,TRUE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
1,6,15,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
2,5,15,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
3,4,15,4,TRUE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
4,3,15,0,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
5,2,15,0,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
6,1,15,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
7,6,14,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
8,5,14,4,TRUE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
9,4,14,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
10,3,14,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
11,2,14,4,TRUE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
12,1,14,2,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
13,6,13,4,TRUE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
14,5,13,0,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
15,4,13,0,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
16,3,13,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
17,2,13,6,TRUE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
18,1,13,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
19,6,12,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
20,5,12,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
21,4,12,1,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
22,3,12,2,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
23,2,12,0,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
24,1,12,0,FALSE,2,Rohit Sharma,Suryakumar Yadav,Sandeep Warrier,Mumbai Indians,Kolkata Knight Riders,NA,No,1178431
0,1,4,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
1,6,3,4,TRUE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
2,5,3,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
3,4,3,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
4,3,3,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
5,2,3,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
6,1,3,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
7,6,2,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
8,5,2,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
9,4,2,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
10,3,2,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
11,2,2,2,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
12,1,2,4,TRUE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
13,6,1,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
14,5,1,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
15,4,1,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
16,3,1,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
17,2,1,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
18,1,1,4,TRUE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
19,6,0,4,TRUE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
20,5,0,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
21,4,0,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
22,3,0,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
23,2,0,0,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
24,1,0,1,FALSE,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
0,1,8,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
1,6,7,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
2,5,7,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
3,4,7,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
4,3,7,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
5,2,7,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
6,1,7,4,TRUE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
7,6,6,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
8,5,6,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
9,4,6,6,TRUE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
10,3,6,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
11,2,6,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
12,1,6,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
13,6,5,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
14,5,5,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
15,4,5,4,TRUE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
16,3,5,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
17,2,5,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
18,1,5,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
19,6,4,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
20,5,4,4,TRUE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
21,4,4,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
22,3,4,1,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
23,2,4,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
24,1,4,0,FALSE,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,SR Watson  b Curran 7 (21m 11b 1x4 0x6) SR: 63.63,No,1178430
0,2,12,0,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
1,1,12,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
2,6,11,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
3,5,11,0,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
4,4,11,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
5,3,11,0,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
6,2,11,4,TRUE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
7,1,11,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
8,6,10,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
9,5,10,4,TRUE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
10,4,10,0,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
11,3,10,4,TRUE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
12,2,10,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
13,1,10,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
14,6,9,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
15,5,9,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
16,4,9,4,TRUE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
17,3,9,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
18,2,9,4,TRUE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
19,1,9,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
20,6,8,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
21,5,8,6,TRUE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
22,4,8,0,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
23,3,8,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
24,2,8,1,FALSE,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
0,3,16,1,FALSE,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
1,2,16,6,TRUE,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
2,1,16,1,FALSE,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
3,6,15,1,FALSE,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
4,5,15,1,FALSE,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,NA,No,1178430
